ZIP_CODE,Positive,Negative,Probable,date
15521,273,0,185,2022-11-21
15522,2087,0,955,2022-11-21
15530,983,0,391,2022-11-21
15531,664,0,319,2022-11-21
15533,201,0,118,2022-11-21
15534,110,0,93,2022-11-21
15535,341,0,128,2022-11-21
15536,62,0,38,2022-11-21
15537,1390,0,606,2022-11-21
15538,106,0,52,2022-11-21
15539,111,0,58,2022-11-21
15541,645,0,253,2022-11-21
15542,245,0,80,2022-11-21
15545,466,0,260,2022-11-21
15546,62,0,28,2022-11-21
15550,252,0,155,2022-11-21
15552,1302,0,339,2022-11-21
15554,324,0,279,2022-11-21
15555,14,0,11,2022-11-21
15558,332,0,79,2022-11-21
15559,315,0,210,2022-11-21
15562,31,0,8,2022-11-21
15563,501,0,275,2022-11-21
15564,22,0,10,2022-11-21
15705,107,0,120,2022-11-21
15711,73,0,21,2022-11-21
15714,1106,0,508,2022-11-21
15716,116,0,53,2022-11-21
15720,29,0,11,2022-11-21
15721,27,0,7,2022-11-21
15722,420,0,194,2022-11-21
15724,377,0,168,2022-11-21
15728,537,0,330,2022-11-21
15729,222,0,108,2022-11-21
15730,11,0,6,2022-11-21
15739,84,0,43,2022-11-21
15742,196,0,68,2022-11-21
15744,15,0,12,2022-11-21
15750,43,0,15,2022-11-21
15753,58,0,31,2022-11-21
15757,252,0,116,2022-11-21
15758,5,0,-1,2022-11-21
15759,435,0,163,2022-11-21
15760,28,0,8,2022-11-21
15762,141,0,84,2022-11-21
15763,-1,0,-1,2022-11-21
15764,14,0,-1,2022-11-21
15765,251,0,103,2022-11-21
15767,2225,0,789,2022-11-21
15770,28,0,9,2022-11-21
15771,137,0,54,2022-11-21
15772,266,0,88,2022-11-21
15773,121,0,45,2022-11-21
15775,-1,0,-1,2022-11-21
15776,11,0,5,2022-11-21
15777,22,0,15,2022-11-21
15778,33,0,13,2022-11-21
15780,35,0,6,2022-11-21
15784,24,0,7,2022-11-21
15801,3330,0,2080,2022-11-21
15821,22,0,7,2022-11-21
15823,164,0,114,2022-11-21
15824,698,0,507,2022-11-21
15825,1851,0,672,2022-11-21
15827,43,0,25,2022-11-21
15828,48,0,8,2022-11-21
15829,226,0,64,2022-11-21
15832,28,0,11,2022-11-21
15834,589,0,274,2022-11-21
15840,272,0,156,2022-11-21
15845,478,0,273,2022-11-21
15846,469,0,336,2022-11-21
15848,141,0,112,2022-11-21
15849,219,0,118,2022-11-21
15851,952,0,588,2022-11-21
15853,1086,0,565,2022-11-21
15856,116,0,65,2022-11-21
15857,1950,0,1573,2022-11-21
15860,202,0,57,2022-11-21
15861,20,0,5,2022-11-21
15864,341,0,100,2022-11-21
15865,201,0,133,2022-11-21
15866,21,0,24,2022-11-21
15868,238,0,165,2022-11-21
15870,158,0,98,2022-11-21
15901,746,0,257,2022-11-21
15902,2272,0,1031,2022-11-21
15904,3186,0,1711,2022-11-21
15905,3902,0,2290,2022-11-21
15906,1995,0,1073,2022-11-21
15909,1045,0,488,2022-11-21
15920,197,0,68,2022-11-21
