ZIP_CODE,Positive,Negative,Probable,date
15521,252,0,168,2022-06-16
15522,1930,0,857,2022-06-16
15530,933,0,349,2022-06-16
15531,607,0,273,2022-06-16
15533,182,0,108,2022-06-16
15534,104,0,90,2022-06-16
15535,289,0,119,2022-06-16
15536,53,0,32,2022-06-16
15537,1257,0,553,2022-06-16
15538,96,0,45,2022-06-16
15539,103,0,54,2022-06-16
15541,591,0,223,2022-06-16
15542,227,0,76,2022-06-16
15545,422,0,215,2022-06-16
15546,58,0,26,2022-06-16
15550,231,0,133,2022-06-16
15552,1221,0,288,2022-06-16
15554,296,0,257,2022-06-16
15555,12,0,10,2022-06-16
15558,304,0,61,2022-06-16
15559,283,0,199,2022-06-16
15562,29,0,7,2022-06-16
15563,453,0,238,2022-06-16
15564,20,0,10,2022-06-16
15705,92,0,96,2022-06-16
15711,65,0,19,2022-06-16
15714,989,0,425,2022-06-16
15716,98,0,43,2022-06-16
15720,28,0,9,2022-06-16
15721,25,0,6,2022-06-16
15722,382,0,176,2022-06-16
15724,346,0,142,2022-06-16
15728,491,0,266,2022-06-16
15729,198,0,75,2022-06-16
15730,11,0,6,2022-06-16
15739,77,0,32,2022-06-16
15742,187,0,52,2022-06-16
15744,13,0,10,2022-06-16
15750,36,0,15,2022-06-16
15753,55,0,28,2022-06-16
15757,225,0,99,2022-06-16
15758,5,0,0,2022-06-16
15759,408,0,132,2022-06-16
15760,27,0,6,2022-06-16
15762,134,0,74,2022-06-16
15763,-1,0,-1,2022-06-16
15764,12,0,-1,2022-06-16
15765,232,0,86,2022-06-16
15767,1980,0,717,2022-06-16
15770,22,0,9,2022-06-16
15771,124,0,44,2022-06-16
15772,215,0,71,2022-06-16
15773,111,0,36,2022-06-16
15775,-1,0,0,2022-06-16
15776,11,0,5,2022-06-16
15777,20,0,13,2022-06-16
15778,31,0,12,2022-06-16
15780,31,0,-1,2022-06-16
15784,23,0,6,2022-06-16
15801,2728,0,1959,2022-06-16
15821,22,0,5,2022-06-16
15823,138,0,109,2022-06-16
15824,599,0,484,2022-06-16
15825,1611,0,637,2022-06-16
15827,38,0,23,2022-06-16
15828,35,0,8,2022-06-16
15829,196,0,65,2022-06-16
15832,26,0,9,2022-06-16
15834,522,0,238,2022-06-16
15840,213,0,152,2022-06-16
15845,411,0,247,2022-06-16
15846,389,0,308,2022-06-16
15848,117,0,107,2022-06-16
15849,173,0,115,2022-06-16
15851,775,0,554,2022-06-16
15853,952,0,535,2022-06-16
15856,97,0,62,2022-06-16
15857,1703,0,1462,2022-06-16
15860,181,0,52,2022-06-16
15861,17,0,5,2022-06-16
15864,308,0,100,2022-06-16
15865,156,0,127,2022-06-16
15866,14,0,22,2022-06-16
15868,209,0,162,2022-06-16
15870,141,0,95,2022-06-16
15901,656,0,189,2022-06-16
15902,1955,0,801,2022-06-16
15904,2804,0,1341,2022-06-16
15905,3478,0,1812,2022-06-16
15906,1773,0,843,2022-06-16
15909,923,0,392,2022-06-16
15920,164,0,60,2022-06-16
15924,163,0,95,2022-06-16
15926,399,0,221,2022-06-16
15927,204,0,103,2022-06-16
15928,315,0,236,2022-06-16
15931,1696,0,751,2022-06-16
15934,42,0,42,2022-06-16
15935,416,0,256,2022-06-16
15936,259,0,150,2022-06-16
15938,475,0,216,2022-06-16
15940,842,0,551,2022-06-16
15942,295,0,191,2022-06-16
15943,613,0,388,2022-06-16
15944,481,0,222,2022-06-16
15945,43,0,21,2022-06-16
